VV_intensity,VH_intensity,Depol_ratio,Alpha,Anisotropy,Entropy,GLCM_mean,GLCM_variance,GLCM_correlation,IceStage,number,date
-17.29412223879573,-23.316187431470365,-6.022065192674636,17.97176361,0.63231564,0.68835384,1.50698304,3.94382596,0.35380736,sheetice,n2,04-23-2020
-15.42452048219167,-23.188230067680347,-7.763709585488677,13.85229111,0.72420347,0.57857543,1.54011428,4.44182825,0.37532887,sheetice,n2,04-23-2020
-15.98530701368674,-24.338855497323983,-8.353548483637242,14.93452168,0.69665539,0.61362517,2.14197254,8.01453781,0.3139202,sheetice,n2,04-23-2020
-14.933106006974073,-22.05344681102826,-7.120340804054187,18.2039299,0.62142193,0.69996595,1.56761587,4.104949,0.3302038,sheetice,n2,04-23-2020
-16.404481343749655,-26.32411150847237,-9.919630164722717,14.88533688,0.69061387,0.62132001,2.22098517,7.9623251,0.36139503,sheetice,n2,04-23-2020
-16.73959846766862,-23.436161970914995,-6.696563503246376,17.99835014,0.63695014,0.68334132,1.72326624,4.81769133,0.35664263,sheetice,n2,04-23-2020
-16.161952223198945,-23.843318580315774,-7.68136635711683,19.0070076,0.5981105,0.72347927,1.23248088,2.71172118,0.33850387,sheetice,n2,04-23-2020
-15.558486744015202,-23.721601607702393,-8.163114863687195,19.59160995,0.62545097,0.69546217,1.8303653,5.28924036,0.32563534,sheetice,n2,04-23-2020
-16.958146195757177,-23.010343386305152,-6.052197190547974,16.13504791,0.65703374,0.66092247,1.63522768,4.59537411,0.46182564,sheetice,n2,04-23-2020
-16.568810324035443,-26.709745326799883,-10.140935002764436,14.68455791,0.69700503,0.61347479,2.01174545,6.93027782,0.34451982,sheetice,n2,04-23-2020
-15.545088213943579,-22.721985695433222,-7.176897481489641,18.29234886,0.62302154,0.69826531,1.53509665,4.06108761,0.29442933,sheetice,n2,04-23-2020
-16.87304212486017,-22.724042562579214,-5.851000437719045,16.00178719,0.66855043,0.64777166,1.84351349,5.80822468,0.32021305,sheetice,n2,04-23-2020
-18.365353809938252,-22.834424494836,-4.4690706848977495,15.78732204,0.67383343,0.64152169,1.09486377,2.35902214,0.29583785,sheetice,n2,04-23-2020
-16.91080186635718,-22.99047197305384,-6.079670106696657,18.00178528,0.64109021,0.67883164,1.5855546,4.08215046,0.31538713,sheetice,n2,04-23-2020
-16.184174691991494,-22.62451159217552,-6.440336900184028,17.88738251,0.62864989,0.69232297,1.61256492,3.86522961,0.43656367,sheetice,n2,04-23-2020
-16.621944396051813,-25.90337338755543,-9.281428991503617,14.67359829,0.69560611,0.61508667,2.2486589,8.44170189,0.33381417,sheetice,n2,04-23-2020
-16.60006674771057,-23.28271911760442,-6.682652369893852,17.03217697,0.64715004,0.6720947,1.71133184,4.36985302,0.41523209,sheetice,n2,04-23-2020
-15.994257489644037,-21.583746525109895,-5.58948903546586,17.41062164,0.63660902,0.68369001,1.69492054,4.28240728,0.43062055,sheetice,n2,04-23-2020
-17.87900595639669,-25.229670608040404,-7.350664651643717,13.04959679,0.73239732,0.56754005,1.87338877,5.8851943,0.38041148,sheetice,n2,04-23-2020
-16.51821743482045,-25.701896026917915,-9.183678592097465,15.00873089,0.68482995,0.62823892,2.20112276,8.3436861,0.32505015,sheetice,n2,04-23-2020
-14.329232633099995,-24.97429504563357,-10.64506241253358,14.29535866,0.71333492,0.59276378,1.55101025,4.81473875,0.3418467,sheetice,n2,04-23-2020
-15.427656391476683,-23.823246145834673,-8.395589754357989,15.57334709,0.69901383,0.61096805,1.78264511,5.09242201,0.458538,sheetice,n2,04-23-2020
-15.72379209091839,-23.75897435898745,-8.035182268069063,17.6188736,0.63971907,0.68033093,1.86230373,5.44020128,0.34036794,sheetice,n2,04-23-2020
-15.052079344424897,-23.4167564230856,-8.364677078660705,17.3162117,0.6611203,0.65621287,2.18081379,7.57276964,0.34803009,sheetice,n2,04-23-2020
-16.95312834774253,-23.178522149372228,-6.225393801629698,16.80639267,0.65227246,0.66637754,1.6817168,4.27811861,0.4225722,sheetice,n2,04-23-2020
-17.956309123402498,-26.518295358588023,-8.561986235185529,13.05536652,0.72407079,0.57860887,1.89841437,6.10138416,0.33558461,sheetice,n2,04-23-2020
-14.667849528848025,-24.65853273339867,-9.990683204550646,14.09755421,0.71664417,0.58829439,1.73371863,5.85494614,0.39756301,sheetice,n2,04-23-2020
-15.137081207482128,-21.374494425230132,-6.237413217748001,18.22406769,0.62228918,0.69905287,1.78022003,4.73642159,0.38582316,sheetice,n2,04-23-2020
-16.461672139283568,-23.22597469256406,-6.764302553280489,15.69154263,0.66631037,0.64996994,2.10314059,8.17325211,0.31102741,sheetice,n2,04-23-2020
-16.42484030057051,-24.135274722480244,-7.7104344219097385,17.23162651,0.64232063,0.67737126,2.053334,6.32239676,0.3391524,sheetice,n2,04-23-2020
-15.057933494425015,-23.845307775638904,-8.787374281213886,14.23727608,0.72253293,0.58062834,1.73308778,5.91049385,0.3806994,sheetice,n2,04-23-2020
-16.444021432670734,-23.924634871949188,-7.480613439278456,16.6135025,0.64774412,0.67149544,1.22019589,2.71506286,0.36221531,sheetice,n2,04-23-2020
-15.794701404621803,-24.722090405390524,-8.927389000768722,15.52885628,0.69192177,0.6198191,1.53520799,4.00669336,0.4186601,sheetice,n2,04-23-2020
-14.050912444653004,-23.171773751799694,-9.12086130714669,14.86321259,0.70863533,0.59871519,1.3321867,3.47926712,0.35063085,sheetice,n2,04-23-2020
-15.855419306240787,-23.902199615579253,-8.046780309338468,15.34229755,0.67562771,0.63948739,1.39386392,4.04044437,0.31161013,sheetice,n2,04-23-2020
-16.756115568504505,-22.78464717505438,-6.02853160654988,17.6445961,0.63024527,0.69059896,1.53732848,3.97869587,0.38317296,sheetice,n2,04-23-2020
-15.831071427229624,-23.777953056549844,-7.9468816293202185,15.82555008,0.66946763,0.6466853,1.71802449,5.20304251,0.33517623,sheetice,n2,04-23-2020
-15.558486744015202,-23.721601607702393,-8.163114863687195,19.59160995,0.62545097,0.69546217,1.8303653,5.28924036,0.32563534,sheetice,n2,04-23-2020
-15.02771151429628,-23.01380178158906,-7.986090267292778,15.3980093,0.68897891,0.62327224,1.22362101,3.12522626,0.33337113,sheetice,n2,04-23-2020
-17.13410387981506,-23.231893752066092,-6.0977898722510275,16.54205132,0.65780234,0.66006845,1.68060505,4.37589884,0.4226999,sheetice,n2,04-23-2020
-16.259204691261534,-23.962409023798013,-7.70320433253648,16.15656662,0.67345178,0.6419301,1.75811982,5.47404861,0.33395031,sheetice,n2,04-23-2020
-17.091399005694853,-23.587569797668767,-6.496170791973913,16.02969742,0.66842246,0.64774299,1.42609739,4.0554862,0.36267954,sheetice,n2,04-23-2020
-16.35135262851293,-22.7147496924956,-6.363397063982674,18.17360115,0.62968081,0.69118524,1.60921955,4.15459251,0.31361455,sheetice,n2,04-23-2020
-17.013510244773375,-26.29246421895497,-9.278953974181594,12.40371323,0.73993653,0.55745828,1.90398419,6.06941414,0.36664626,sheetice,n2,04-23-2020
-15.16485305451178,-23.969466113148265,-8.804613058636487,18.72750664,0.64365673,0.67572296,1.79832804,5.06915617,0.32885981,sheetice,n2,04-23-2020
-14.885832550619382,-23.935831617888887,-9.049999067269503,17.16074371,0.66566503,0.65097255,2.02404785,6.30282116,0.35154918,sheetice,n2,04-23-2020
-15.897741223130677,-23.250819364433532,-7.353078141302852,17.35131645,0.67599016,0.63865566,1.53944385,4.38047314,0.31801629,sheetice,n2,04-23-2020
-17.406154355547756,-23.403604300137033,-5.997449944589276,15.94467163,0.66314548,0.65402097,1.09074843,2.34937763,0.35421526,sheetice,n2,04-23-2020
-15.43793895646171,-23.71310744220546,-8.275168485743748,19.07178307,0.6471594,0.67203939,1.72013557,4.43414831,0.35893691,sheetice,n2,04-23-2020
-15.951717548410716,-22.014391226275023,-6.062673677864307,18.21216393,0.62346637,0.69782472,1.7072202,4.3848505,0.39064699,sheetice,n2,04-23-2020
-16.813784961198927,-24.634756458331527,-7.8209714971326,15.0999918,0.68029833,0.63352716,2.18890858,8.39323235,0.31918192,sheetice,n2,04-23-2020
-11.21618741031622,-20.208191556589178,-8.992004146272954,12.96236801,0.74462932,0.55102581,5.91379023,29.39330292,0.65497547,sheetice,n3,04-23-2020
-11.468085782212116,-20.53762970420781,-9.069543921995693,13.95776653,0.71926576,0.58500648,6.32503128,33.32508469,0.64125341,sheetice,n3,04-23-2020
-10.713193890073377,-20.08348701216841,-9.370293122095031,18.68900299,0.63177276,0.68877661,6.72643423,35.43463135,0.64028341,sheetice,n3,04-23-2020
-10.703723054665735,-19.249960635804054,-8.54623758113832,14.82248116,0.68372607,0.62960517,5.68916607,29.51767921,0.65109873,sheetice,n3,04-23-2020
-10.64465024854514,-20.060209101419773,-9.415558852874636,13.02884293,0.74230635,0.55418617,6.24269152,32.04189682,0.64797586,sheetice,n3,04-23-2020
-11.234878398428116,-18.74476120227531,-7.509882803847193,15.07426834,0.67776525,0.63680005,5.21098137,26.97530556,0.62968677,sheetice,n3,04-23-2020
-12.031454083550484,-21.378680241290184,-9.347226157739698,13.53601265,0.74286908,0.55344236,5.40930176,27.60188866,0.64892912,sheetice,n3,04-23-2020
-11.409781308562088,-20.765849921481745,-9.35606861291966,14.80945015,0.73190999,0.56837404,6.17505646,32.76682663,0.67358023,sheetice,n3,04-23-2020
-12.413297605838176,-21.327623895873515,-8.914326290035337,12.84956455,0.74168938,0.55505693,6.62505722,35.231884,0.61827803,sheetice,n3,04-23-2020
-15.291943544346786,-20.28367025966307,-4.99172671531628,20.56005478,0.59277308,0.72803903,5.68651295,28.97137451,0.63281256,sheetice,n3,04-23-2020
-12.192635043587392,-20.207335074093745,-8.01470003050635,14.40575886,0.70790762,0.59979373,7.08245039,38.88118744,0.65419054,sheetice,n3,04-23-2020
-13.646197120400815,-21.245619325073402,-7.599422204672585,20.52085495,0.60677612,0.71424371,3.93894005,16.46008682,0.64322245,sheetice,n3,04-23-2020
-11.379816235395818,-20.359955515057784,-8.980139279661966,15.23209572,0.71527541,0.59020162,6.80541468,37.46625137,0.6731441,sheetice,n3,04-23-2020
-10.929747308905766,-20.447202837442852,-9.517455528537088,15.50476074,0.71740532,0.58745849,6.80548763,37.01631927,0.6825316,sheetice,n3,04-23-2020
-12.170952314010693,-19.361643211926282,-7.190690897915588,14.43313313,0.69259965,0.61893761,5.65107155,29.9022274,0.63143015,sheetice,n3,04-23-2020
-11.409781308562088,-20.765849921481745,-9.35606861291966,14.80945015,0.73190999,0.56837404,6.17505646,32.76682663,0.67358023,sheetice,n3,04-23-2020
-11.075899245938796,-19.085683636435512,-8.009784390496717,14.49624538,0.69631809,0.6142838,5.72031784,30.13048172,0.64152735,sheetice,n3,04-23-2020
-11.62991492055308,-19.70218233807127,-8.07226741751819,14.26407337,0.70830667,0.59915334,5.99313211,31.43992424,0.63731968,sheetice,n3,04-23-2020
-12.01847663552035,-20.496108024450415,-8.477631388930062,18.10182953,0.6601032,0.65744102,6.79977703,36.36862564,0.64904016,sheetice,n3,04-23-2020
-12.851282973146137,-21.26942263672437,-8.418139663578234,14.12592793,0.70357287,0.60503161,6.20314789,33.23578644,0.58377278,sheetice,n3,04-23-2020
-13.59331469122677,-20.964694276681787,-7.371379585455015,15.78880882,0.68321788,0.63010347,5.55508709,27.6462326,0.64854437,sheetice,n3,04-23-2020
-13.360805692409286,-21.049610843801783,-7.688805151392498,14.83642292,0.69805497,0.61188436,5.84522486,29.65330315,0.6396721,sheetice,n3,04-23-2020
-12.059731218813388,-20.428320177856982,-8.368588959043594,16.46525002,0.69640374,0.61414772,6.77220297,36.88103867,0.64993131,sheetice,n3,04-23-2020
-12.409540568948634,-21.416661624101422,-9.007121055152787,14.0153923,0.73168308,0.56859612,5.96888876,31.29835701,0.66112107,sheetice,n3,04-23-2020
-13.646197120400815,-21.245619325073402,-7.599422204672585,20.52085495,0.60677612,0.71424371,3.93894005,16.46008682,0.64322245,sheetice,n3,04-23-2020
-12.732323782077968,-20.595597225052433,-7.8632734429744655,16.98166466,0.68510133,0.62800354,6.7182312,36.58605957,0.63394165,sheetice,n3,04-23-2020
-11.553690155657241,-20.95326101394456,-9.399570858287321,14.05702019,0.712834,0.59321564,5.56841135,28.54615593,0.64238328,sheetice,n3,04-23-2020
-10.651073781979388,-19.36578815090191,-8.714714368922525,15.19620228,0.68212461,0.63149554,5.4638114,27.66864014,0.64359647,sheetice,n3,04-23-2020
-14.988037579729113,-20.23485873115099,-5.246821151421876,19.29961205,0.61559826,0.70538455,5.9364543,30.97122383,0.62562317,sheetice,n3,04-23-2020
-12.755252199193672,-21.48113907387853,-8.725886874684862,13.39360046,0.73382401,0.56565523,5.71859598,28.2644062,0.65054506,sheetice,n3,04-23-2020
-12.530536570883008,-19.775584310820747,-7.245047739937736,16.06979561,0.67459917,0.64071548,5.63145447,30.33895302,0.62732083,sheetice,n3,04-23-2020
-11.710931284442978,-20.54758469399685,-8.836653409553874,12.82684708,0.74463719,0.55101168,6.27350187,32.39535522,0.64691275,sheetice,n3,04-23-2020
-11.264435943789321,-19.84186903457065,-8.577433090781327,14.96164036,0.72263795,0.58061135,6.78589153,37.32612991,0.67767185,sheetice,n3,04-23-2020
-13.455355325676525,-20.431292915941395,-6.975937590264869,14.35901642,0.70170331,0.60766155,6.9062109,38.19874573,0.64465553,sheetice,n3,04-23-2020
-11.106485386024117,-20.344140501666953,-9.237655115642836,13.05212021,0.7458607,0.54932404,6.04650402,30.56401825,0.64869672,sheetice,n3,04-23-2020
-13.080762984157177,-20.285307105892798,-7.204544121735621,18.83629417,0.65010363,0.66835111,4.70810843,21.72286987,0.66188145,sheetice,n3,04-23-2020
-11.54735657044155,-21.331304467774125,-9.783947897332574,13.73184299,0.72357523,0.579283,5.67928553,29.43317795,0.67029345,sheetice,n3,04-23-2020
-12.749004898768678,-19.654028233280695,-6.905023334512016,16.46381378,0.64459985,0.67450714,5.77372503,30.11206055,0.61411279,sheetice,n3,04-23-2020
-11.568965948776357,-20.86143249914203,-9.292466550365674,18.88924026,0.65238917,0.66599929,6.39134693,33.6098938,0.63402855,sheetice,n3,04-23-2020
-11.62991492055308,-19.70218233807127,-8.07226741751819,14.26407337,0.70830667,0.59915334,5.99313211,31.43992424,0.63731968,sheetice,n3,04-23-2020
-13.646197120400815,-21.245619325073402,-7.599422204672585,20.52085495,0.60677612,0.71424371,3.93894005,16.46008682,0.64322245,sheetice,n3,04-23-2020
-12.095755602821939,-20.618471784460276,-8.522716181638334,15.57831001,0.70602316,0.60207808,6.64752245,36.4692955,0.64400637,sheetice,n3,04-23-2020
-12.449323102295384,-19.6395028386305,-7.190179736335115,15.68183327,0.66283703,0.65416366,6.05897284,32.01107788,0.61671513,sheetice,n3,04-23-2020
-12.409540568948634,-21.416661624101422,-9.007121055152787,14.0153923,0.73168308,0.56859612,5.96888876,31.29835701,0.66112107,sheetice,n3,04-23-2020
-11.13308135903704,-19.941046917625048,-8.807965558588007,17.00872612,0.65577865,0.66185635,5.1684289,26.98278618,0.62105948,sheetice,n3,04-23-2020
-11.397389752043853,-20.835876404280885,-9.438486652237032,15.20565605,0.68555212,0.62713265,5.35656548,27.22098351,0.63566256,sheetice,n3,04-23-2020
-13.249625145830901,-21.32980001100227,-8.080174865171369,13.99123287,0.72288591,0.58019078,5.3707571,25.70844841,0.63508987,sheetice,n3,04-23-2020
-11.13308135903704,-19.941046917625048,-8.807965558588007,17.00872612,0.65577865,0.66185635,5.1684289,26.98278618,0.62105948,sheetice,n3,04-23-2020
-12.352223268320499,-20.252967625478256,-7.900744357157757,14.27380562,0.70669419,0.60135794,6.70565462,36.44121552,0.64469242,sheetice,n3,04-23-2020
-15.291943544346786,-20.28367025966307,-4.99172671531628,20.56005478,0.59277308,0.72803903,5.68651295,28.97137451,0.63281256,sheetice,n3,04-23-2020
-13.610225111684738,-20.130868072728706,-6.5206429610439685,16.80314064,0.65469027,0.66336256,6.37564611,33.68625641,0.61723042,sheetice,n3,04-23-2020
-11.652231682912655,-20.97458656195391,-9.322354879041256,19.96253967,0.62160623,0.69915783,6.21743727,33.01532364,0.60464245,sheetice,n3,04-23-2020
-11.875012918045364,-21.13319805843824,-9.258185140392873,13.00242138,0.74116343,0.5557704,5.98523712,30.09822655,0.64923394,sheetice,n3,04-23-2020
-12.951581665186742,-19.310497848418223,-6.358916183231481,18.01203918,0.6712994,0.64427298,6.36478233,33.41182327,0.67392027,sheetice,n3,04-23-2020
-10.948067772486446,-19.877112601653934,-8.929044829167486,14.21752548,0.72104347,0.58271408,6.82773924,36.1576004,0.65694833,sheetice,n3,04-23-2020
-12.587523310173886,-21.136012196253308,-8.548488886079422,21.67744446,0.57095647,0.74891281,5.36449909,26.76638794,0.64378172,sheetice,n3,04-23-2020
-13.592793197595617,-19.76260415870761,-6.169810961111994,18.00349998,0.6243453,0.69617558,6.15128469,33.33170319,0.59021282,sheetice,n3,04-23-2020
-13.167730641543036,-21.57664776812549,-8.408917126582454,13.33875751,0.72844714,0.57291174,6.20250988,33.27031326,0.62836134,sheetice,n3,04-23-2020
-12.951581665186742,-19.310497848418223,-6.358916183231481,18.01203918,0.6712994,0.64427298,6.36478233,33.41182327,0.67392027,sheetice,n3,04-23-2020
-10.64465024854514,-20.060209101419773,-9.415558852874636,13.02884293,0.74230635,0.55418617,6.24269152,32.04189682,0.64797586,sheetice,n3,04-23-2020
-12.07633248126665,-20.446610757836897,-8.370278276570247,16.08748245,0.67580307,0.6392687,6.36405849,34.77637863,0.66172081,sheetice,n3,04-23-2020
-11.379816235395818,-20.359955515057784,-8.980139279661966,15.23209572,0.71527541,0.59020162,6.80541468,37.46625137,0.6731441,sheetice,n3,04-23-2020
-11.21618741031622,-20.208191556589178,-8.992004146272954,12.96236801,0.74462932,0.55102581,5.91379023,29.39330292,0.65497547,sheetice,n3,04-23-2020
-13.337483872787379,-19.92067536803628,-6.5831914952489035,17.25256348,0.67437661,0.64064443,4.40672016,18.64600945,0.65008986,sheetice,n3,04-23-2020
-12.149861045237532,-19.666993120516477,-7.517132075278942,15.78235054,0.67672646,0.63817656,5.53290081,29.83469009,0.61114991,sheetice,n3,04-23-2020
-11.839171303553655,-18.84798683274391,-7.008815529190255,15.81933403,0.67154479,0.64428031,5.17473173,27.69085693,0.60877395,sheetice,n3,04-23-2020
-11.663150404876166,-19.99473520039033,-8.331584795514164,14.59922028,0.71333569,0.59278017,6.92850065,37.03829956,0.65574259,sheetice,n3,04-23-2020
-13.878787887513564,-21.12155485833309,-7.2427669708195275,17.74726295,0.65409142,0.66394597,4.82085562,22.37575912,0.64376378,sheetice,n3,04-23-2020
-11.663150404876166,-19.99473520039033,-8.331584795514164,14.59922028,0.71333569,0.59278017,6.92850065,37.03829956,0.65574259,sheetice,n3,04-23-2020
-10.929747308905766,-20.447202837442852,-9.517455528537088,15.50476074,0.71740532,0.58745849,6.80548763,37.01631927,0.6825316,sheetice,n3,04-23-2020
-12.749004898768678,-19.654028233280695,-6.905023334512016,16.46381378,0.64459985,0.67450714,5.77372503,30.11206055,0.61411279,sheetice,n3,04-23-2020
-14.988037579729113,-20.23485873115099,-5.246821151421876,19.29961205,0.61559826,0.70538455,5.9364543,30.97122383,0.62562317,sheetice,n3,04-23-2020
-12.096736608892229,-20.545885367197005,-8.449148758304775,14.49560642,0.73334306,0.56640375,5.49579573,25.90174484,0.67819047,sheetice,n3,04-23-2020
-12.750609039991808,-20.56091667093395,-7.810307630942145,14.55152798,0.70197904,0.60731614,6.9505105,38.21894836,0.64762682,sheetice,n3,04-23-2020
-11.458104740814395,-21.2280263716302,-9.769921630815809,12.96329403,0.74229383,0.5542413,6.53285551,34.85342026,0.61143219,sheetice,n3,04-23-2020
-11.83511653411825,-19.489636910014696,-7.654520375896444,15.57785988,0.71851879,0.58595312,5.81660891,29.5681839,0.66943413,sheetice,n3,04-23-2020
-12.494336002390568,-20.88613847316023,-8.391802470769663,14.13873482,0.70820302,0.599253,4.94986248,23.91015244,0.63518244,sheetice,n3,04-23-2020
-13.337483872787379,-19.92067536803628,-6.5831914952489035,17.25256348,0.67437661,0.64064443,4.40672016,18.64600945,0.65008986,sheetice,n3,04-23-2020
-12.010937553065752,-21.58754437271028,-9.576606819644525,14.39383698,0.73656034,0.56209415,5.73167133,29.42187119,0.6603291,sheetice,n3,04-23-2020
-12.501076909980174,-19.49195824884464,-6.990881338864464,14.71403313,0.70989347,0.59697217,6.0817132,32.64713669,0.65883577,sheetice,n3,04-23-2020
-11.106485386024117,-20.344140501666953,-9.237655115642836,13.05212021,0.7458607,0.54932404,6.04650402,30.56401825,0.64869672,sheetice,n3,04-23-2020
-10.869595622779345,-20.978175503109952,-10.108579880330609,13.37987137,0.73611182,0.56257564,6.02026224,30.76586533,0.64236581,sheetice,n3,04-23-2020
-12.264140786565914,-17.155022658895888,-4.890881872329975,15.31787109,0.68563038,0.62698716,5.61183548,29.61034584,0.64328504,sheetice,n3,04-23-2020
-11.564937087549383,-19.99892742508725,-8.433990337537866,13.99096584,0.71563822,0.5896911,5.96239996,31.22943306,0.64030147,sheetice,n3,04-23-2020
-11.409781308562088,-20.765849921481745,-9.35606861291966,14.80945015,0.73190999,0.56837404,6.17505646,32.76682663,0.67358023,sheetice,n3,04-23-2020
-11.901445271869777,-21.399376332435427,-9.497931060565653,18.57665443,0.66064817,0.65656579,6.51140356,34.51782227,0.6663987,sheetice,n3,04-23-2020
-12.414000188093254,-20.49452605033349,-8.080525862240238,13.86518574,0.73309815,0.56662464,5.33867455,24.74338913,0.65655708,sheetice,n3,04-23-2020
-10.718248848353703,-19.692570209124483,-8.974321360770784,15.25165558,0.68356752,0.629646,5.32896423,26.81343651,0.6297338,sheetice,n3,04-23-2020
-12.596043053793105,-20.42603447159657,-7.8299914178034635,15.68280315,0.68045104,0.63370407,6.19041061,33.73364258,0.6352461,sheetice,n3,04-23-2020
-10.651073781979388,-19.36578815090191,-8.714714368922525,15.19620228,0.68212461,0.63149554,5.4638114,27.66864014,0.64359647,sheetice,n3,04-23-2020
-11.996045698931875,-20.807796079282923,-8.81175038035105,13.87337971,0.74016404,0.55711669,5.58281183,26.82162857,0.66568786,sheetice,n3,04-23-2020
-11.663150404876166,-19.99473520039033,-8.331584795514164,14.59922028,0.71333569,0.59278017,6.92850065,37.03829956,0.65574259,sheetice,n3,04-23-2020
-12.409540568948634,-21.416661624101422,-9.007121055152787,14.0153923,0.73168308,0.56859612,5.96888876,31.29835701,0.66112107,sheetice,n3,04-23-2020
-12.298553599897806,-19.466741175974832,-7.1681875760770275,14.78965759,0.68787318,0.62471312,5.77205133,31.2744236,0.62898672,sheetice,n3,04-23-2020
-13.59331469122677,-20.964694276681787,-7.371379585455015,15.78880882,0.68321788,0.63010347,5.55508709,27.6462326,0.64854437,sheetice,n3,04-23-2020
-13.337483872787379,-19.92067536803628,-6.5831914952489035,17.25256348,0.67437661,0.64064443,4.40672016,18.64600945,0.65008986,sheetice,n3,04-23-2020
-11.106485386024117,-20.344140501666953,-9.237655115642836,13.05212021,0.7458607,0.54932404,6.04650402,30.56401825,0.64869672,sheetice,n3,04-23-2020
-11.433293415988972,-18.87552861027047,-7.442235194281501,15.85024929,0.6639995,0.65272695,4.54883385,23.49857903,0.58768344,sheetice,n3,04-23-2020
-12.413297605838176,-21.327623895873515,-8.914326290035337,12.84956455,0.74168938,0.55505693,6.62505722,35.231884,0.61827803,sheetice,n3,04-23-2020
-12.335806087734793,-19.22325471148641,-6.887448623751615,17.14201546,0.64859259,0.6698575,5.1161437,27.08700562,0.61691648,sheetice,n3,04-23-2020
-17.192186421306214,-23.970917918219925,-6.778731496913712,22.57324219,0.53815424,0.77952832,1.20628071,3.26526785,0.30366141,sheetice,n6,04-23-2020
-17.48613183508358,-22.41981068882914,-4.933678853745559,22.85573196,0.51460338,0.7994169,1.04517448,2.1608696,0.31892076,sheetice,n6,04-23-2020
-16.67182152666296,-21.934456084698372,-5.262634558035412,19.43074417,0.59131527,0.73050654,1.10983479,2.1373055,0.35408881,sheetice,n6,04-23-2020
-16.41901180647238,-22.481683692029343,-6.062671885556964,20.2761097,0.56434339,0.75598347,1.04888916,1.92543447,0.34622219,sheetice,n6,04-23-2020
-18.485556793847124,-22.575286084794254,-4.08972929094713,19.79109764,0.59068894,0.73112321,1.11063635,2.58150697,0.27437234,sheetice,n6,04-23-2020
-18.735166222995915,-24.329183207221895,-5.594016984225982,19.4386158,0.58404869,0.73753339,1.17132533,2.94779062,0.27879226,sheetice,n6,04-23-2020
-16.38157185578016,-24.42116412285575,-8.039592267075587,21.8341713,0.55576098,0.76394975,1.09819674,3.06025767,0.30055764,sheetice,n6,04-23-2020
-16.805678736014574,-22.559261756876783,-5.7535830208622105,19.78233147,0.5936873,0.72817087,1.15273082,2.53209138,0.29368281,sheetice,n6,04-23-2020
-16.2560858178444,-22.93908086604884,-6.682995048204444,22.3365593,0.54518718,0.7734279,1.27210248,3.27407098,0.31858706,sheetice,n6,04-23-2020
-16.848959598989598,-23.01312378861703,-6.164164189627432,19.72954559,0.5757364,0.74537379,1.09978771,2.2114563,0.32286552,sheetice,n6,04-23-2020
-16.752513915085125,-22.697823511415653,-5.945309596330526,19.39585876,0.58280021,0.73872387,1.12206459,2.243541,0.32736945,sheetice,n6,04-23-2020
-17.451588669710915,-22.148631485233334,-4.697042815522417,23.12186623,0.50729042,0.80543154,1.12706232,2.31004739,0.3461014,sheetice,n6,04-23-2020
-16.816592645307786,-22.32051990958975,-5.503927264281959,21.37420082,0.55767572,0.76226509,1.31330204,3.00385404,0.31898847,sheetice,n6,04-23-2020
-16.250142312841362,-22.34000821980413,-6.089865906962768,19.82487297,0.57481432,0.74628061,1.00983381,1.8632791,0.32137981,sheetice,n6,04-23-2020
-17.069589200558198,-23.333294815799427,-6.263705615241228,23.6958313,0.51844883,0.7962653,0.93792254,2.64070821,0.29428831,sheetice,n6,04-23-2020
-18.013756237985273,-21.542962315867715,-3.529206077882443,24.06702614,0.51578081,0.7981419,0.92269784,1.73660016,0.30427626,sheetice,n6,04-23-2020
-16.265954626046398,-21.87733220990772,-5.611377583861322,20.97861671,0.55872393,0.76129848,1.236763,2.81285501,0.33093366,sheetice,n6,04-23-2020
-16.58398912398984,-24.746143731518195,-8.162154607528354,22.5751915,0.54156709,0.77658588,1.12979412,3.24701381,0.29111627,sheetice,n6,04-23-2020
-18.83375654858029,-24.388902646142895,-5.555146097562601,23.38126755,0.527937,0.78823215,1.02265954,2.99300909,0.29106942,sheetice,n6,04-23-2020
-16.621236170335724,-22.81547306964153,-6.194236899305805,23.01517487,0.51496935,0.79918301,0.98487061,1.85847533,0.30870137,sheetice,n6,04-23-2020
-16.69708211530153,-22.508072789756376,-5.810990674454846,19.34964752,0.58539599,0.7362659,1.1316973,2.20587349,0.34391984,sheetice,n6,04-23-2020
-16.226094121776928,-23.48220123090771,-7.256107109130781,22.14930916,0.54874951,0.77026975,1.20391142,3.20024514,0.30654716,sheetice,n6,04-23-2020
-17.035495973369432,-21.866699206494282,-4.831203233124849,21.04214859,0.54867792,0.77030659,1.17717564,2.48238468,0.34208328,sheetice,n6,04-23-2020
-17.57379571081177,-22.811795580009168,-5.237999869197402,19.80718803,0.58327526,0.7383191,1.03911042,2.06873584,0.27453098,sheetice,n6,04-23-2020
-18.071137722278788,-22.802321516092032,-4.731183793813245,21.57563782,0.54150701,0.77643752,1.0000174,1.93844926,0.29967296,sheetice,n6,04-23-2020
-16.37575397336285,-21.158540150120814,-4.782786176757962,21.8678627,0.55491817,0.76475263,1.24929333,3.0743165,0.30873433,sheetice,n6,04-23-2020
-16.437004513540415,-25.018094107774616,-8.5810895942342,23.75574303,0.52322102,0.79223299,1.11264479,2.49971032,0.36740613,sheetice,n6,04-23-2020
